conversation_proxy_id,author_id,n_turns,avg_user_sentiment,sentiment_volatility,escalation_event_rate,avg_utterance_length,first_turn_frustration,recovery_rate,dropout_flag,question_ratio,rule_based_persona_hint,cluster_id,cluster_confidence,persona_cluster
187413_1,187413,2,0.0,0.0,0.0,13.5,0.18102836879432624,0.0,1,0.5,cooperative,5,0.9999999829888396,cooperative
187414_1,187414,2,-0.17134745348272995,0.24232189259336973,0.0,19.0,0.1907608695652174,0.0,1,0.5,cooperative,4,0.9996855323089329,cooperative
187414_2,187414,1,0.0,0.0,0.0,25.0,0.06694214876033058,0.0,1,1.0,cooperative,5,0.9999999995268034,cooperative
187414_3,187414,1,0.0,0.0,1.0,20.0,0.4186813186813187,0.0,1,1.0,escalation_prone,1,1.0,escalation_prone
187415_1,187415,1,0.0,0.0,0.0,21.0,0.03894230769230769,0.0,1,0.0,cooperative,3,0.9999999742222702,cooperative
187415_2,187415,3,0.0,0.0,0.0,18.0,0.04909090909090909,0.0,0,0.0,cooperative,0,0.999999999885052,cooperative
187415_3,187415,1,0.0,0.0,0.0,22.0,0.050624999999999996,0.0,1,1.0,cooperative,5,0.9999999997043361,cooperative
187415_4,187415,1,0.0,0.0,0.0,28.0,0.03681818181818182,0.0,1,0.0,cooperative,3,0.9999999817415495,cooperative
187415_5,187415,1,0.0,0.0,0.0,28.0,0.03681818181818182,0.0,1,1.0,cooperative,5,0.9999999993448654,cooperative
187415_6,187415,1,0.0,0.0,0.0,26.0,0.03461538461538462,0.0,1,1.0,cooperative,5,0.9999999994732818,cooperative
187415_7,187415,1,0.0,0.0,0.0,28.0,0.28785046728971964,0.0,1,0.0,cooperative,3,0.9999999908098225,cooperative
187415_8,187415,1,0.0,0.0,0.0,23.0,0.14017543859649123,0.0,1,0.0,cooperative,3,0.9999999772591155,cooperative
187415_9,187415,1,0.0,0.0,0.0,14.0,0.4631578947368421,0.0,1,0.0,cooperative,3,0.9999999981507841,cooperative
187416_1,187416,4,0.2688686044138481,0.31654283025419083,0.0,9.5,0.081,0.0,0,0.25,cooperative,4,0.9999991611645048,cooperative
187416_2,187416,2,0.0,0.0,0.0,21.0,0.0801980198019802,0.0,1,0.0,cooperative,3,0.9999999735194937,cooperative
187416_3,187416,1,0.0,0.0,0.0,10.0,0.10714285714285714,0.0,1,0.0,silent_dropout,3,0.999999962555784,cooperative
187416_4,187416,1,0.0,0.0,0.0,28.0,0.05769230769230769,0.0,1,0.0,cooperative,3,0.9999999811501967,cooperative
187417_1,187417,1,0.0,0.0,0.0,19.0,0.03616071428571428,0.0,1,0.0,cooperative,3,0.9999999720190478,cooperative
187417_2,187417,3,-0.09028237283890715,0.1563736567848636,0.0,25.333333333333332,0.06806722689075631,1.0,0,0.0,cooperative,2,1.0,cooperative
187418_1,187418,3,0.0,0.0,0.0,18.333333333333332,0.06750000000000002,0.0,0,0.3333333333333333,cooperative,0,0.9999999998701803,cooperative
187419_1,187419,1,0.0,0.0,0.0,24.0,0.025961538461538463,0.0,1,1.0,cooperative,5,0.9999999995990017,cooperative
187420_1,187420,1,0.0,0.0,0.0,8.0,0.0,0.0,1,1.0,silent_dropout,5,0.9999999999928164,cooperative
187421_1,187421,1,0.0,0.0,0.0,10.0,0.0,0.0,1,0.0,silent_dropout,3,0.999999963425936,cooperative
187422_1,187422,2,0.0,0.0,0.0,4.5,0.31153846153846154,0.0,1,0.0,silent_dropout,3,0.9999999872879499,cooperative
187422_2,187422,1,0.0,0.0,0.0,17.0,0.09310344827586207,0.0,1,0.0,cooperative,3,0.9999999692679293,cooperative
187423_1,187423,1,0.0,0.0,0.0,25.0,0.1202970297029703,0.0,1,1.0,cooperative,5,0.9999999994991455,cooperative
187424_1,187424,1,0.0,0.0,0.0,26.0,0.0400990099009901,0.0,1,0.0,cooperative,3,0.99999997962183,cooperative
187425_1,187425,1,0.3027097293321085,0.0,0.0,17.0,0.2880281690140845,0.0,1,0.0,cooperative,3,0.9999999999992397,cooperative
187426_1,187426,1,0.0,0.0,0.0,17.0,0.016875000000000005,0.0,1,0.0,cooperative,3,0.9999999706042932,cooperative
187427_1,187427,2,0.0,0.0,0.0,10.5,0.052941176470588235,0.0,1,0.5,silent_dropout,5,0.9999999950416338,cooperative
187428_1,187428,1,0.0,0.0,0.0,24.0,0.17802197802197806,0.0,1,0.0,cooperative,3,0.9999999804161812,cooperative
187429_1,187429,1,0.0,0.0,0.0,21.0,0.1265625,0.0,1,0.0,cooperative,3,0.9999999746865921,cooperative
187430_1,187430,1,-0.46211715726000974,0.0,0.0,10.0,0.04029850746268657,0.0,1,0.0,silent_dropout,3,1.0,cooperative
187430_2,187430,2,-0.12862341921567297,0.18190098389360487,0.0,14.5,0.19285714285714284,0.0,1,0.0,cooperative,4,0.9999870261136583,cooperative
187431_1,187431,1,0.0,0.0,0.0,21.0,0.2661971830985915,0.0,1,1.0,cooperative,5,0.9999999996302975,cooperative
187432_1,187432,2,0.0,0.0,0.0,29.0,0.07641509433962265,0.0,1,0.5,cooperative,5,0.9999997723556976,cooperative
187433_1,187433,2,0.0,0.0,0.0,22.0,0.10074626865671642,0.0,1,0.5,cooperative,5,0.9999999044685676,cooperative
187434_1,187434,1,-0.2336958171850616,0.0,0.0,19.0,0.014835164835164836,0.0,1,0.0,cooperative,3,0.9999999996997708,cooperative
187435_1,187435,3,0.0,0.0,0.0,12.666666666666666,0.027551020408163266,0.0,0,0.0,cooperative,0,0.9999999999615667,cooperative
187436_1,187436,1,0.0,0.0,0.0,25.0,0.20363036303630364,0.0,1,0.0,cooperative,3,0.9999999830096301,cooperative
187436_2,187436,1,0.0,0.0,0.0,17.0,0.052597402597402594,0.0,1,0.0,cooperative,3,0.9999999691692847,cooperative
187437_1,187437,3,0.0,0.0,0.0,15.666666666666666,0.06367924528301888,0.0,0,0.0,cooperative,0,0.999999999921144,cooperative
187438_1,187438,1,0.0,0.0,0.0,25.0,0.06490384615384616,0.0,1,0.0,cooperative,3,0.9999999779571171,cooperative
187439_1,187439,1,0.0,0.0,0.0,11.0,0.21976744186046512,0.0,1,1.0,silent_dropout,5,0.9999999999710312,cooperative
187440_1,187440,1,0.0,0.0,0.0,6.0,0.1760869565217391,0.0,1,0.0,silent_dropout,3,0.9999999672322423,cooperative
187440_2,187440,1,0.0,0.0,0.0,3.0,0.18000000000000002,0.0,1,0.0,silent_dropout,3,0.999999966406851,cooperative
187441_1,187441,4,0.0,0.0,0.0,19.5,0.14210526315789473,0.0,0,0.0,cooperative,0,0.9999999998152873,cooperative
187442_1,187442,1,0.0,0.0,0.0,19.0,0.13500000000000004,0.0,1,1.0,cooperative,5,0.9999999998141753,cooperative
187443_1,187443,1,0.0,0.0,0.0,25.0,0.06818181818181819,0.0,1,1.0,cooperative,5,0.9999999995263273,cooperative
187444_1,187444,3,0.0,0.0,0.0,9.666666666666666,0.0994047619047619,0.0,0,0.0,cooperative,0,0.9999999999746585,cooperative
187445_1,187445,1,0.0,0.0,0.0,17.0,0.04426229508196721,0.0,1,0.0,cooperative,3,0.999999969380934,cooperative
187446_1,187446,1,-0.3426949069654599,0.0,0.0,17.0,0.054,0.0,1,0.0,cooperative,3,0.9999999999987637,cooperative
187447_1,187447,1,0.0,0.0,0.0,22.0,0.09878048780487804,0.0,1,1.0,cooperative,5,0.9999999996897913,cooperative
187448_1,187448,3,0.058899083209811874,0.10201620463862116,0.0,16.666666666666668,0.17976190476190473,0.0,0,0.0,cooperative,4,0.9999633377340353,cooperative
187449_1,187449,1,0.0,0.0,0.0,25.0,0.013235294117647059,0.0,1,1.0,cooperative,5,0.9999999995402185,cooperative
187450_1,187450,1,0.0,0.0,0.0,22.0,0.07168141592920355,0.0,1,0.0,cooperative,3,0.9999999746402363,cooperative
187451_1,187451,4,-0.17649966285020038,0.22962314906611983,0.0,19.25,0.050624999999999996,1.0,0,0.0,cooperative,2,1.0,cooperative
187451_2,187451,1,0.0,0.0,1.0,10.0,0.40945945945945944,0.0,1,0.0,silent_dropout,1,1.0,escalation_prone
187452_1,187452,1,0.0,0.0,0.0,15.0,0.34674796747967485,0.0,1,0.0,cooperative,3,0.9999999921483393,cooperative
187453_1,187453,1,0.0,0.0,1.0,19.0,0.3826530612244898,0.0,1,0.0,escalation_prone,1,1.0,escalation_prone
187454_1,187454,2,0.0,0.0,0.0,16.0,0.12857142857142856,0.0,1,0.0,cooperative,3,0.9999999698688282,cooperative
187455_1,187455,1,0.0,0.0,0.0,25.0,0.13242424242424242,0.0,1,0.0,cooperative,3,0.9999999787716087,cooperative
187455_2,187455,1,0.0,0.0,0.0,36.0,0.0953804347826087,0.0,1,0.0,cooperative,3,0.999999987678688,cooperative
187456_1,187456,3,0.0,0.0,0.0,23.333333333333332,0.06887755102040817,0.0,0,0.0,cooperative,0,0.9999999997229487,cooperative
187457_1,187457,1,0.0,0.0,0.0,20.0,0.03214285714285714,0.0,1,0.0,cooperative,3,0.9999999733456061,cooperative
187458_1,187458,2,0.3232409668812207,0.4571317592780148,0.0,17.0,0.25788288288288286,0.0,1,0.5,impatient,4,0.9999999999811147,cooperative
187459_1,187459,2,0.0,0.0,0.0,8.5,0.16770833333333335,0.0,1,0.0,silent_dropout,3,0.999999967549862,cooperative
187460_1,187460,2,0.42414181997875644,0.5998271141835652,0.0,11.0,0.15576923076923077,0.0,1,1.0,silent_dropout,4,0.9999999999999796,cooperative
187461_1,187461,3,0.0,0.0,0.0,14.333333333333334,0.15576923076923077,0.0,0,0.0,cooperative,0,0.999999999922963,cooperative
187462_1,187462,3,-0.06103231329289046,0.10571106752674765,0.0,15.0,0.3739795918367347,1.0,0,0.0,cooperative,2,1.0,cooperative
187463_1,187463,1,0.0,0.0,0.0,30.0,0.027,0.0,1,1.0,cooperative,5,0.9999999992285282,cooperative
187463_2,187463,1,-0.3426949069654599,0.0,0.0,13.0,0.07363636363636364,0.0,1,0.0,cooperative,3,0.9999999999984333,cooperative
187464_1,187464,2,0.0,0.0,0.0,16.5,0.06532258064516129,0.0,1,1.0,cooperative,5,0.999999999903963,cooperative
187465_1,187465,1,0.0,0.0,0.0,12.0,0.20175438596491227,0.0,1,1.0,cooperative,5,0.9999999999627924,cooperative
187466_1,187466,1,0.0,0.0,0.0,2.0,0.25,0.0,1,0.0,silent_dropout,3,0.9999999780437749,cooperative
187467_1,187467,1,0.0,0.0,0.0,14.0,0.09782608695652176,0.0,1,0.0,cooperative,3,0.9999999661597562,cooperative
187468_1,187468,1,0.24491866240370913,0.0,0.0,19.0,0.27612612612612614,0.0,1,0.0,cooperative,3,0.9999999999795897,cooperative
187469_1,187469,3,-0.18486657411646076,0.32019829899090757,0.0,17.333333333333332,0.0,0.0,0,0.0,cooperative,4,0.9110058628661867,cooperative
187470_1,187470,1,0.0,0.0,0.0,14.0,0.05472972972972973,0.0,1,1.0,cooperative,5,0.9999999999502194,cooperative
187471_1,187471,1,0.0,0.0,0.0,24.0,0.11020408163265306,0.0,1,1.0,cooperative,5,0.9999999995691553,cooperative
187472_1,187472,2,0.0,0.0,0.0,21.0,0.12945205479452054,0.0,1,0.0,cooperative,3,0.9999999748240999,cooperative
187473_1,187473,1,0.17072544528208472,0.0,0.0,26.0,0.1704301075268817,0.0,1,0.0,cooperative,3,0.9999999992715338,cooperative
187474_1,187474,2,0.0,0.0,0.0,9.0,0.13846153846153847,0.0,1,0.5,silent_dropout,5,0.9999999962855739,cooperative
187474_2,187474,1,0.7615941559557649,0.0,0.0,5.0,0.1396551724137931,0.0,1,0.0,silent_dropout,3,1.0,cooperative
187474_3,187474,1,0.8044548002984013,0.0,0.0,10.0,0.1542857142857143,0.0,1,0.0,silent_dropout,3,1.0,cooperative
187475_1,187475,1,0.0,0.0,0.0,17.0,0.03333333333333333,0.0,1,0.0,cooperative,3,0.9999999697744681,cooperative
187476_1,187476,1,0.0,0.0,0.0,23.0,0.0509433962264151,0.0,1,1.0,cooperative,5,0.9999999996509921,cooperative
187477_1,187477,1,0.0,0.0,0.0,12.0,0.06,0.0,1,0.0,cooperative,3,0.9999999632169441,cooperative
187478_1,187478,1,0.0,0.0,0.0,11.0,0.028125,0.0,1,0.0,silent_dropout,3,0.9999999628293217,cooperative
187479_1,187479,1,0.0,0.0,0.0,7.0,0.10945945945945947,0.0,1,0.0,silent_dropout,3,0.9999999599578161,cooperative
187480_1,187480,1,0.0,0.0,0.0,2.0,0.3,0.0,1,0.0,silent_dropout,3,0.9999999856227078,cooperative
187481_1,187481,2,0.0,0.0,0.0,10.0,0.13170731707317077,0.0,1,0.0,silent_dropout,3,0.9999999645455666,cooperative
187482_1,187482,1,0.0,0.0,0.0,17.0,0.13278688524590165,0.0,1,0.0,cooperative,3,0.9999999711194723,cooperative
187483_1,187483,1,0.0,0.0,0.0,11.0,0.11626016260162603,0.0,1,0.0,silent_dropout,3,0.9999999641540043,cooperative
187485_1,187485,3,0.40800613068568553,0.13092454159245023,0.0,11.333333333333334,0.14025974025974025,0.0,0,0.3333333333333333,cooperative,4,0.8934381508796058,cooperative
187485_2,187485,1,0.0,0.0,0.0,21.0,0.07714285714285715,0.0,1,0.0,cooperative,3,0.9999999735149533,cooperative
187486_1,187486,1,0.0,0.0,0.0,17.0,0.27987804878048783,0.0,1,0.0,cooperative,3,0.9999999862154354,cooperative
187487_1,187487,1,0.0,0.0,0.0,20.0,0.03648648648648649,0.0,1,1.0,cooperative,5,0.9999999997979252,cooperative
187487_2,187487,1,0.0,0.0,0.0,23.0,0.053465346534653464,0.0,1,0.0,cooperative,3,0.9999999760255743,cooperative
187488_1,187488,1,0.3027097293321085,0.0,0.0,16.0,0.1125,0.0,1,0.0,cooperative,3,0.9999999999982307,cooperative
187489_1,187489,1,-0.17669724962943562,0.0,0.0,29.0,0.041326530612244894,0.0,1,1.0,cooperative,5,0.9999999989035349,cooperative
187490_1,187490,1,-0.197375320224904,0.0,0.0,25.0,0.06367924528301888,0.0,1,0.0,cooperative,3,0.9999999990985806,cooperative
187491_1,187491,2,0.0,0.0,0.0,24.0,0.0,0.0,1,0.0,cooperative,3,0.9999999794896406,cooperative
187492_1,187492,2,0.0,0.0,0.0,17.0,0.05625,0.0,1,0.5,cooperative,5,0.999999968830473,cooperative
187493_1,187493,1,0.0,0.0,0.0,8.0,0.3244047619047619,0.0,1,0.0,silent_dropout,3,0.9999999891209264,cooperative
187493_2,187493,1,0.0,0.0,0.0,5.0,0.38143939393939397,0.0,1,0.0,silent_dropout,3,0.9999999941036961,cooperative
187494_1,187494,1,0.2336958171850616,0.0,0.0,24.0,0.21069182389937108,0.0,1,0.0,cooperative,3,0.9999999999515623,cooperative
187495_1,187495,1,0.0,0.0,0.0,7.0,0.12272727272727273,0.0,1,0.0,silent_dropout,3,0.9999999611497125,cooperative
187496_1,187496,2,-0.10701513106924729,0.1513422497372639,0.0,13.5,0.09545454545454544,1.0,1,0.0,cooperative,2,1.0,cooperative
187497_1,187497,1,0.0,0.0,0.0,14.0,0.07941176470588235,0.0,1,0.0,cooperative,3,0.9999999656306434,cooperative
187498_1,187498,1,0.0,0.0,0.0,7.0,0.1575,0.0,1,0.0,silent_dropout,3,0.9999999652026516,cooperative
187499_1,187499,2,0.14296013786008313,0.20217616584045695,0.0,11.0,0.049999999999999996,0.0,1,0.5,silent_dropout,4,0.9999999576508172,cooperative
187500_1,187500,2,0.0,0.0,0.0,15.5,0.2704620462046205,0.0,1,0.0,cooperative,3,0.9999999846481914,cooperative
187501_1,187501,2,0.0,0.0,0.0,9.0,0.08653846153846154,0.0,1,0.5,silent_dropout,5,0.9999999967599962,cooperative
187502_1,187502,1,0.0,0.0,0.0,6.0,0.08181818181818182,0.0,1,1.0,silent_dropout,5,0.999999999996156,cooperative
187503_1,187503,1,0.24491866240370913,0.0,0.0,20.0,0.0630841121495327,0.0,1,0.0,cooperative,3,0.9999999999581135,cooperative
187503_2,187503,1,0.0,0.0,0.0,28.0,0.16274509803921566,0.0,1,0.0,cooperative,3,0.9999999826798459,cooperative
187504_1,187504,1,0.0,0.0,0.0,26.0,0.1018867924528302,0.0,1,0.0,cooperative,3,0.9999999789464058,cooperative
187505_1,187505,2,-0.11171941140716139,0.1579951067923471,0.0,17.0,0.08617021276595745,1.0,1,0.0,cooperative,2,1.0,cooperative
187506_1,187506,2,0.0,0.0,0.0,10.5,0.18000000000000002,0.0,1,0.0,silent_dropout,3,0.9999999704899882,cooperative
187507_1,187507,2,0.0,0.0,0.0,5.0,0.08181818181818182,0.0,1,0.0,silent_dropout,3,0.9999999563509842,cooperative
187508_1,187508,1,0.0,0.0,0.0,22.0,0.07168141592920355,0.0,1,0.0,cooperative,3,0.9999999746402363,cooperative
187509_1,187509,1,0.0,0.0,0.0,5.0,0.27692307692307694,0.0,1,0.0,silent_dropout,3,0.9999999826989169,cooperative
187510_1,187510,2,0.0,0.0,0.0,16.5,0.14850000000000002,0.0,1,0.5,cooperative,5,0.9999999660913771,cooperative
187511_1,187511,1,0.0,0.0,0.0,28.0,0.0,0.0,1,0.0,cooperative,3,0.9999999834058536,cooperative
187512_1,187512,1,0.0,0.0,0.0,11.0,0.2528368794326241,0.0,1,1.0,silent_dropout,5,0.9999999999679758,cooperative
187513_1,187513,1,0.0,0.0,0.0,21.0,0.0140625,0.0,1,0.0,cooperative,3,0.9999999753990035,cooperative
187514_1,187514,1,0.0,0.0,0.0,9.0,0.242156862745098,0.0,1,0.0,silent_dropout,3,0.9999999786001263,cooperative
187515_1,187515,1,0.0,0.0,0.0,10.0,0.14594594594594595,0.0,1,0.0,silent_dropout,3,0.9999999660002855,cooperative
187516_1,187516,1,0.0,0.0,0.0,17.0,0.14835164835164835,0.0,1,0.0,cooperative,3,0.9999999722606393,cooperative
187517_1,187517,1,0.0,0.0,0.0,3.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976756406,cooperative
187518_1,187518,2,0.0,0.0,0.5,15.5,0.1208955223880597,0.0,1,1.0,escalation_prone,1,0.9999999965001827,escalation_prone
187519_1,187519,2,0.0,0.0,0.0,21.5,0.15256410256410258,0.0,1,0.0,cooperative,3,0.9999999766093988,cooperative
187520_1,187520,1,0.0,0.0,0.0,12.0,0.0421875,0.0,1,1.0,cooperative,5,0.9999999999723634,cooperative
187521_1,187521,1,0.0,0.0,0.0,14.0,0.2076923076923077,0.0,1,1.0,cooperative,5,0.9999999999336815,cooperative
187522_1,187522,1,0.0,0.0,0.0,23.0,0.04602272727272727,0.0,1,0.0,cooperative,3,0.9999999762273791,cooperative
187523_1,187523,1,0.0,0.0,0.0,21.0,0.08035714285714285,0.0,1,0.0,cooperative,3,0.9999999735199804,cooperative
187524_1,187524,2,0.34113089511908484,0.48243193842188364,0.0,13.0,0.05567010309278351,0.0,1,0.0,impatient,4,0.9999999999962355,cooperative
187524_2,187524,1,0.46211715726000974,0.0,0.0,10.0,0.09642857142857142,0.0,1,0.0,silent_dropout,3,1.0,cooperative
187525_1,187525,1,0.0,0.0,0.0,26.0,0.18717948717948718,0.0,1,1.0,cooperative,5,0.9999999993679047,cooperative
187526_1,187526,2,0.0,0.0,0.0,20.0,0.07043478260869565,0.0,1,0.0,cooperative,3,0.9999999724117398,cooperative
187526_2,187526,2,0.098687660112452,0.13956542736989594,0.0,22.0,0.0375,0.0,1,0.0,cooperative,4,0.9999999588063653,cooperative
187527_1,187527,1,0.0,0.0,0.0,17.0,0.07297297297297298,0.0,1,0.0,cooperative,3,0.9999999689839645,cooperative
187528_1,187528,1,0.0,0.0,0.0,21.0,0.02872340425531915,0.0,1,0.0,cooperative,3,0.9999999746419238,cooperative
187529_1,187529,1,0.0,0.0,0.0,25.0,0.05510204081632653,0.0,1,0.0,cooperative,3,0.9999999781453897,cooperative
187530_1,187530,2,0.0,0.0,0.0,10.0,0.02547169811320755,0.0,1,0.5,silent_dropout,5,0.9999999959995769,cooperative
187531_1,187531,1,0.0,0.0,0.0,16.0,0.12461538461538463,0.0,1,0.0,cooperative,3,0.9999999696136652,cooperative
187532_1,187532,1,0.0,0.0,0.0,24.0,0.12053571428571429,0.0,1,0.0,cooperative,3,0.9999999773982504,cooperative
187533_1,187533,4,0.0,0.0,0.0,9.75,0.1265625,0.0,0,0.5,cooperative,0,0.9999999999680789,cooperative
187534_1,187534,1,0.0,0.0,0.0,10.0,0.16875,0.0,1,0.0,silent_dropout,3,0.9999999687009198,cooperative
187535_1,187535,1,0.0,0.0,0.0,12.0,0.0,0.0,1,0.0,cooperative,3,0.9999999657978696,cooperative
187536_1,187536,2,0.10701513106924729,0.1513422497372639,0.0,19.5,0.14202898550724638,0.0,1,0.0,cooperative,4,0.9999999701514475,cooperative
187537_1,187537,5,0.0,0.0,0.0,19.4,0.05454545454545455,0.0,0,0.8,cooperative,0,0.999999999715083,cooperative
187538_1,187538,1,0.0,0.0,0.0,23.0,0.013106796116504853,0.0,1,0.0,cooperative,3,0.9999999776567068,cooperative
187539_1,187539,2,0.0,0.0,0.0,23.0,0.03,0.0,1,0.0,cooperative,3,0.9999999768182024,cooperative
187539_2,187539,3,0.0,0.0,0.0,17.666666666666668,0.022131147540983605,0.0,0,0.0,cooperative,0,0.9999999999006732,cooperative
187540_1,187540,2,0.0,0.0,0.0,18.0,0.04954128440366973,0.0,1,0.5,cooperative,5,0.9999999610630405,cooperative
187541_1,187541,2,0.27729986117469113,0.39216122451742463,0.0,18.5,0.20950155763239875,0.0,1,0.5,cooperative,4,0.9999999998587783,cooperative
187542_1,187542,5,-0.04898373248074182,0.10953095561860314,0.2,23.8,0.5913265306122448,1.0,0,0.0,escalation_prone,2,1.0,cooperative
187543_1,187543,1,0.0,0.0,0.0,22.0,0.06367924528301888,0.0,1,0.0,cooperative,3,0.9999999747235225,cooperative
187544_1,187544,2,0.0,0.0,0.0,18.0,0.2714080459770115,0.0,1,0.0,cooperative,3,0.999999985672865,cooperative
187544_2,187544,3,0.0,0.0,0.0,15.0,0.1125,0.0,0,0.0,cooperative,0,0.9999999999204974,cooperative
187544_3,187544,1,0.0,0.0,0.0,8.0,0.09204545454545454,0.0,1,0.0,silent_dropout,3,0.9999999597060673,cooperative
187544_4,187544,1,0.0,0.0,0.0,12.0,0.07232142857142856,0.0,1,0.0,cooperative,3,0.9999999632751801,cooperative
187545_1,187545,1,0.0,0.0,0.0,23.0,0.1528301886792453,0.0,1,0.0,cooperative,3,0.999999977953504,cooperative
187546_1,187546,1,-0.24491866240370913,0.0,0.0,23.0,0.03,0.0,1,0.0,cooperative,3,0.9999999998505693,cooperative
187547_1,187547,3,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,cooperative,0,0.9999999999324736,cooperative
187547_2,187547,1,0.0,0.0,0.0,18.0,0.03461538461538462,0.0,1,0.0,cooperative,3,0.9999999709063307,cooperative
187547_3,187547,6,0.0,0.0,0.0,8.666666666666666,0.07941176470588235,0.0,0,0.16666666666666666,cooperative,0,0.9999999999816502,cooperative
187547_4,187547,2,0.0,0.0,0.0,18.0,0.07336956521739131,0.0,1,0.0,cooperative,3,0.999999970129704,cooperative
187548_1,187548,2,0.0,0.0,0.0,19.5,0.20625000000000002,0.0,1,0.5,cooperative,5,0.9999999217739375,cooperative
187549_1,187549,1,0.2336958171850616,0.0,0.0,22.0,0.07180851063829788,0.0,1,0.0,cooperative,3,0.999999999930985,cooperative
187550_1,187550,1,0.21403026213849458,0.0,0.0,24.0,0.03,0.0,1,0.0,cooperative,3,0.99999999984799,cooperative
187551_1,187551,1,0.0,0.0,0.0,14.0,0.0391304347826087,0.0,1,1.0,cooperative,5,0.9999999999510223,cooperative
187552_1,187552,2,0.0,0.0,0.0,21.0,0.026732673267326732,0.0,1,0.0,cooperative,3,0.9999999747342624,cooperative
187553_1,187553,1,0.0,0.0,0.0,14.0,0.08181818181818182,0.0,1,0.0,cooperative,3,0.9999999656757451,cooperative
187554_1,187554,2,0.0,0.0,0.0,10.5,0.11962025316455695,0.0,1,0.0,silent_dropout,3,0.9999999639396726,cooperative
187555_1,187555,2,0.0,0.0,0.0,21.0,0.05625,0.0,1,0.0,cooperative,3,0.9999999737286597,cooperative
187556_1,187556,2,0.0,0.0,0.0,13.5,0.13333333333333333,0.0,1,0.5,cooperative,5,0.9999999851817734,cooperative
187557_1,187557,2,0.0,0.0,0.0,11.5,0.07105263157894737,0.0,1,0.5,silent_dropout,5,0.9999999929357806,cooperative
187558_1,187558,1,0.0,0.0,0.0,28.0,0.09999999999999999,0.0,1,0.0,cooperative,3,0.9999999808637379,cooperative
187559_1,187559,3,0.0,0.0,0.0,18.0,0.12525773195876289,0.0,0,0.3333333333333333,cooperative,0,0.9999999998633697,cooperative
187560_1,187560,2,0.0,0.0,0.0,18.5,0.0,0.0,1,0.5,cooperative,5,0.9999999593283143,cooperative
187561_1,187561,3,0.3177029695849637,0.3435358652153295,0.0,13.666666666666666,0.273921568627451,0.0,0,0.0,cooperative,4,0.9999987963821415,cooperative
187562_1,187562,1,0.0,0.0,0.0,16.0,0.04879518072289156,0.0,1,1.0,cooperative,5,0.9999999999165183,cooperative
187563_1,187563,2,0.0,0.0,0.0,14.0,0.0878048780487805,0.0,1,0.0,cooperative,3,0.999999965819559,cooperative
187563_2,187563,1,0.0,0.0,0.0,14.0,0.08852459016393442,0.0,1,0.0,cooperative,3,0.9999999658398663,cooperative
187564_1,187564,1,0.0,0.0,0.0,17.0,0.11408450704225352,0.0,1,1.0,cooperative,5,0.9999999998844515,cooperative
187565_1,187565,2,0.0,0.0,0.0,21.5,0.0703125,0.0,1,0.0,cooperative,3,0.9999999740958859,cooperative
187566_1,187566,1,0.0,0.0,0.0,24.0,0.34587020648967554,0.0,1,1.0,cooperative,5,0.9999999992356194,cooperative
187567_1,187567,1,0.0,0.0,0.0,23.0,0.06136363636363636,0.0,1,1.0,cooperative,5,0.9999999996481641,cooperative
187567_2,187567,1,0.0,0.0,0.0,14.0,0.06750000000000002,0.0,1,0.0,cooperative,3,0.9999999655157344,cooperative
187568_1,187568,3,0.0,0.0,0.0,15.0,0.09908256880733946,0.0,0,0.0,cooperative,0,0.9999999999231619,cooperative
187569_1,187569,1,0.0,0.0,0.0,17.0,0.11368421052631579,0.0,1,0.0,cooperative,3,0.9999999700248456,cooperative
187569_2,187569,2,0.0,0.0,0.0,25.0,0.06806722689075631,0.0,1,0.0,cooperative,3,0.9999999779128041,cooperative
187570_1,187570,1,0.0,0.0,0.0,16.0,0.10384615384615385,0.0,1,0.0,cooperative,3,0.9999999685391505,cooperative
187571_1,187571,1,0.0,0.0,0.0,6.0,0.2554054054054054,0.0,1,0.0,silent_dropout,3,0.9999999796937511,cooperative
187572_1,187572,1,0.0,0.0,0.0,15.0,0.08333333333333333,0.0,1,0.0,cooperative,3,0.9999999668252789,cooperative
187573_1,187573,1,0.0,0.0,0.0,15.0,0.09310344827586207,0.0,1,0.0,cooperative,3,0.9999999670733223,cooperative
187574_1,187574,1,-0.6133572603953825,0.0,0.0,7.0,0.108,0.0,1,0.0,silent_dropout,3,1.0,cooperative
187575_1,187575,1,0.0,0.0,0.0,11.0,0.027551020408163266,0.0,1,0.0,silent_dropout,3,0.9999999628556224,cooperative
187575_2,187575,1,0.0,0.0,0.0,6.0,0.09999999999999999,0.0,1,0.0,silent_dropout,3,0.9999999583543557,cooperative
187576_1,187576,1,0.0,0.0,0.0,18.0,0.07200000000000001,0.0,1,0.0,cooperative,3,0.9999999701291569,cooperative
187577_1,187577,1,0.0,0.0,0.0,25.0,0.10744047619047618,0.0,1,0.0,cooperative,3,0.9999999780457431,cooperative
187578_1,187578,2,0.0,0.0,0.0,15.0,0.1125,0.0,1,0.5,cooperative,5,0.9999999788345912,cooperative
187579_1,187579,1,0.0,0.0,0.0,2.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976856522,cooperative
